ret,stdev,strategy
0.10130891784344337,0.16270187427285485,long_only
0.0650258929729239,0.08625307568936355,long_only
0.1133254680630009,0.20768490506359988,long_only
0.0651345671029201,0.08250423984999818,long_only
0.07153111341748601,0.07823388263012672,long_only
0.08747896716353179,0.14842763898506875,long_only
0.08717591852884155,0.12691887059041942,long_only
0.09606028828075776,0.1546223749457201,long_only
0.07369355273933982,0.11989909744248166,long_only
0.09102579640813208,0.13464265805817763,long_only
0.10123127122311575,0.16853701741842353,long_only
0.06928629903321927,0.1098424784839784,long_only
0.08539237058819678,0.12264340235253371,long_only
0.10670702388853749,0.20348641739841972,long_only
0.08140542448126746,0.1247684815187069,long_only
0.060326416228129565,0.05512054280712149,long_only
0.06370390689651814,0.08762790378133478,long_only
0.07312794465720979,0.08397641054738407,long_only
0.06389659856202876,0.05980550589735913,long_only
0.0664259127395915,0.06584758259719632,long_only
0.06769382377224857,0.11363949602747693,long_only
0.07993504605335647,0.11202714055764594,long_only
0.08705497926369049,0.12646493969611827,long_only
0.06105411814561844,0.0858423400900364,long_only
0.0924373701337884,0.14905953377167494,long_only
0.06127805019542778,0.09621759124788427,long_only
0.07165892298925071,0.08947963483701768,long_only
0.09164018100581921,0.15031375661129076,long_only
0.052831905802716905,0.058690401210859444,long_only
0.08917482368658258,0.13406249734329798,long_only
0.07896502405354898,0.10814122806140095,long_only
0.12606812391944427,0.24786308016954292,long_only
0.06676100214646427,0.06810737623869595,long_only
0.08780090299375663,0.14533198431938724,long_only
0.0883818962219614,0.13586896163068074,long_only
0.08616956155187085,0.13098253364805396,long_only
0.0649320000804691,0.09775439263548721,long_only
0.0765202486821236,0.12500322346128107,long_only
0.06295508858871013,0.11537572617486067,long_only
0.08576905677150046,0.11781840542383874,long_only
0.0711052791358217,0.08987972050233269,long_only
0.08665919471831456,0.14061079258079734,long_only
0.09803673780016145,0.15718993288577424,long_only
0.07029022330629249,0.0854074885152953,long_only
0.05386105370657046,0.05126616688557557,long_only
0.06247125914090263,0.11306045304373517,long_only
0.08488141483021185,0.12885987106311242,long_only
0.07046581756662462,0.10649978163894505,long_only
0.08486741902497391,0.12581858099338872,long_only
0.09490046254622046,0.1448531348827748,long_only
0.06388508873219303,0.06271458779061215,long_only
0.10839089475116596,0.19911043464273234,long_only
0.07645816496159834,0.09107458374163817,long_only
0.07708630577434872,0.09055084777143964,long_only
0.08961947523520648,0.12943497912947644,long_only
0.07580752714375621,0.09915447843149636,long_only
0.0652816906149956,0.08472272739673403,long_only
0.07652020892304244,0.0918565030896196,long_only
0.10005101331221306,0.16283630425362422,long_only
0.07612245128630743,0.10892035681472019,long_only
0.050157607704348,0.049057291960578266,long_only
0.0949728268952699,0.14594774028598811,long_only
0.08226061510988816,0.12214928079545308,long_only
0.10018176155228714,0.1841750569718924,long_only
0.09997159155609844,0.15886393501717425,long_only
0.06564110633888652,0.06755516983360223,long_only
0.08403857599443762,0.11722885639815489,long_only
0.048342245372804876,0.10590625507041761,long_only
0.08384168387463103,0.13678423758154482,long_only
0.07197571435641151,0.10143807270684088,long_only
0.06694732129148091,0.10850355326174518,long_only
0.05982925645535796,0.06646481564113628,long_only
0.08835872011784339,0.1319995210223319,long_only
0.07498106773777324,0.0963141267473681,long_only
0.07598646696628221,0.09051252657966748,long_only
0.10750377683438986,0.19108105504988201,long_only
0.10311249508440307,0.17721475565736117,long_only
0.09540804229863409,0.16326136938144065,long_only
0.09337143117567284,0.13930887879524914,long_only
0.07479580633741847,0.11041123318970407,long_only
0.09655061166284343,0.15948944941211166,long_only
0.06862733085567699,0.07598598219703238,long_only
0.07458707163694285,0.11329387769791852,long_only
0.08027533213402827,0.11182201419541431,long_only
0.05086397884347494,0.08648142180151086,long_only
0.06154012658814251,0.09499896190590533,long_only
0.08223342847185035,0.11660970745627158,long_only
0.08348386395893326,0.12419360001963843,long_only
0.07569856204847089,0.08763023930269212,long_only
0.09070706172231713,0.13828447902881114,long_only
0.10720652472061476,0.19194215424706415,long_only
0.11697332408657181,0.2138895991837449,long_only
0.10319610413468555,0.17192891488579518,long_only
0.0940639756462049,0.15223967748656914,long_only
0.10858823285908427,0.19327657973628637,long_only
0.08863733885711382,0.1513481042827335,long_only
0.0733222547224793,0.12330661066868287,long_only
0.07726336858833165,0.12067775214675427,long_only
0.07699103681090932,0.09006994397479277,long_only
0.1029851259422525,0.17363300757030367,long_only
0.06139654337691258,0.06246468536233276,long_only
0.0755292068500274,0.11205231983548924,long_only
0.06024258347227923,0.08295272261813418,long_only
0.10578400108192385,0.19400933014484606,long_only
0.0804985232473998,0.1081213428760267,long_only
0.06674015745241332,0.10525308628505853,long_only
0.07674920483693766,0.10032680332248599,long_only
0.07216961989576767,0.10993060986876431,long_only
0.06081376303206721,0.10098485615260429,long_only
0.050007079693840974,0.10160636790563508,long_only
0.05417309185632928,0.08094805849939402,long_only
0.06254743371575909,0.09934490278460938,long_only
0.07628890131391014,0.11373096866161442,long_only
0.08250962910756529,0.1342377406167451,long_only
0.07097601156713215,0.08125334624148937,long_only
0.10594357311853198,0.17749032102578272,long_only
0.07890077425800747,0.11786793993413401,long_only
0.07149255364165959,0.09931620671055542,long_only
0.06608287523263466,0.08228851490749997,long_only
0.08414875047442355,0.1339561282097958,long_only
0.0647323594968405,0.0799980724339302,long_only
0.07307163274673975,0.09638802829294867,long_only
0.06543991923913015,0.07107059349111886,long_only
0.04828749715612095,0.0735822099799308,long_only
0.09149325406593062,0.15092371144554098,long_only
0.05651424740336326,0.07009898585436468,long_only
0.0708637205403996,0.09873645201681845,long_only
0.07150298903135978,0.11367035325426084,long_only
0.049929594007164874,0.08823986389751454,long_only
0.05233100921076398,0.04751583202006766,long_only
0.06486989825179883,0.09789388140419178,long_only
0.05795883161636567,0.08190109501819706,long_only
0.058351002558974484,0.0802611015863298,long_only
0.05914576663022017,0.0644241092790746,long_only
0.050030171688064146,0.09288660304306927,long_only
0.04951095344247705,0.055054387277491686,long_only
0.05946013607809829,0.06278166390143751,long_only
0.08076513303886354,0.12764072279034996,long_only
0.08305674119766406,0.11483227377984644,long_only
0.11469921787512201,0.21899986454228051,long_only
0.12158408014932283,0.23557074985450663,long_only
0.10522320491718896,0.17710993288194352,long_only
0.08890582915924025,0.14539925610214124,long_only
0.08840841008556695,0.14915858513140207,long_only
0.08049712226997693,0.11918514679466492,long_only
0.07123736774229728,0.0907714004951766,long_only
0.07035272321238853,0.10456702788946597,long_only
0.07482366881284111,0.11666502886727609,long_only
0.08604107093984169,0.12972196831131255,long_only
0.07813353734786821,0.11868991897513363,long_only
0.093402946422347,0.1483427529086849,long_only
0.04895657018906497,0.11108082564025441,long_only
0.09846881153192998,0.15511723443633588,long_only
0.07623002610723267,0.12156485393047886,long_only
0.08698018292990915,0.1252542031695515,long_only
0.08368369041719055,0.12812467548892542,long_only
0.09016686919845819,0.1294947165403987,long_only
0.0593707287398095,0.05804591772855923,long_only
0.10762458165278849,0.19653013791852586,long_only
0.08946263117650921,0.13130914926873138,long_only
0.06806600904789646,0.09992200446026361,long_only
0.04991665029225272,0.07663333240541749,long_only
0.08244744760531716,0.13643902883528142,long_only
0.07350535121548207,0.09966511751175605,long_only
0.08606990950963686,0.12611954035064285,long_only
